sheet,name,brand_usp,ingredients,serving_size_g,allergens,shelf_life,small_pack_g,large_pack_g,manufacturer,mrp,status,grammage,energy_kcal,protein_g,carbohydrate_g,total_sugar_g,added_sugar_g,dietary_fibre_g,total_fat_g,saturated_fat_g,unsaturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,calcium_mg,energy_pct,protein_pct,added_sugar_pct,dietary_fibre_pct,total_fat_pct,saturated_fat_pct,trans_fat_pct,sodium_pct,calcium_pct
Launched products,Korean BBQ Jowar Puff,No Palm Oil | Source of Protein | Rich in Dietary Fibre | Roasted,"Jowar flour, rice grits, edible vegetable oil (rice bran oil), iodised salt

Seasoning -  Spices and spice extract (chilli, ginger), dehydrated vegetable powder and extract (garlic, onion), Sugar, common salt, maltodextrin,soya sauce powder, acidity regulator (INS 262(ii), INS 270, INS 330), hydrolysed vegetable protein (soya base),  anticaking agent (INS 551, INS 341(iii)), flavour enhancers (INS 627, INS 631), paprika extract (INS 160c).
NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES (BARBEQUE, SMOKE, GARLIC).",35,"Manufactured in a facility that also processes wheat, peanuts, soybean, milk, nuts, mustard and sesame",3 Months ,35,105,"
AMRUD SNACK LIMITED
GALA NO.1, B2 & B3, BHARAT
COMPOUND, SURVEY NO.219, OPP. DODHIA
PETROL PUMP, KASHIMIRA, MIRA ROAD (E).
DIST. THANE, MAHARASHTRA- 401107

LIC NO. 11517020000417","35gm for 40/-
100 gm for 115 /-",not_launched,100,464.4,7.75,66.04,1.35,0,8.14,18.81,7.81,11,0,0,967.8,,,,,,,,,,
Launched products,Almond Cookies,Made with Oatmeal Powder | Source of protein (3.85g/70g and 5.50g/100g) | No Refined Sugar | Source of Fibre (3.21g/70g and 4.59g/100g) | No Preservatives.,"Vegetable butter, oatmeal powder, jaggery, whole wheat flour, refined wheat flour, almond powder, almond extract, vanilla extract, rock salt.",70,"Contains gluten and nuts. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

Lic No: 23318010000021","Rs. 215/- (for 200g)       
 Rs. 85/- for 70g (per gm- 1.21/-)",not_launched,70,367.71,3.85,43.44,24.04,20.61,3.21,19.85,10.65,9.19,0,0,164.01,,18.4,5,41.2,10.7,29.6,48.4,,8.2,
Launched products,Almond Cookies,Made with Oatmeal Powder | Source of protein (3.85g/70g and 5.50g/100g) | No Refined Sugar | Source of Fibre (3.21g/70g and 4.59g/100g) | No Preservatives.,"Vegetable butter, oatmeal powder, jaggery, whole wheat flour, refined wheat flour, almond powder, almond extract, vanilla extract, rock salt.",70,"Contains gluten and nuts. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

Lic No: 23318010000021","Rs. 215/- (for 200g)       
 Rs. 85/- for 70g (per gm- 1.21/-)",not_launched,100,525.3,5.5,62.05,34.34,29.44,4.59,28.35,15.22,13.13,0,0,234.3,,,,,,,,,,
Launched products,Coffee Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Dietary Fibre,"Oatmeal powder, vegetable butter, whole wheat flour, refined wheat flour, jaggery, coffee extract.",70,"Contains Gluten. Made in a facility that processes almond, peanut, walnut, chocolate, wheat flour, milk powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

FSSAI Lic. No. 23318010000021","Rs.85/- (for 70g)  
Rs. 215/- (for 200g)
Rs. 40/- ( for 20g)",not_launched,20,104.7,1.2,12.648,6.36,5.5,0.96,5.48,3.18,2.294,0,0,11.72,,5.24,2.23,11,3.2,8.18,14.5,0,0.6,
Launched products,Coffee Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Dietary Fibre,"Oatmeal powder, vegetable butter, whole wheat flour, refined wheat flour, jaggery, coffee extract.",70,"Contains Gluten. Made in a facility that processes almond, peanut, walnut, chocolate, wheat flour, milk powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

FSSAI Lic. No. 23318010000021","Rs.85/- (for 70g)  
Rs. 215/- (for 200g)
Rs. 40/- ( for 20g)",not_launched,70,366.59,4.214,44.268,22.267,19.257,3.374,19.187,11.158,8.029,0,0,41.02,,18.3,5.5,38.5,11.2,28.6,50.7,0,2.1,
Launched products,Coffee Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Dietary Fibre,"Oatmeal powder, vegetable butter, whole wheat flour, refined wheat flour, jaggery, coffee extract.",70,"Contains Gluten. Made in a facility that processes almond, peanut, walnut, chocolate, wheat flour, milk powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

FSSAI Lic. No. 23318010000021","Rs.85/- (for 70g)  
Rs. 215/- (for 200g)
Rs. 40/- ( for 20g)",not_launched,100,523.7,6.02,63.24,31.81,27.51,4.82,27.41,15.94,11.47,0,0,58.6,,,,,,,,,,
Launched products,Dark Chocolate & Beetroot Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Fibre,"Vegetable butter, oatmeal powder, jaggery, whole wheat flour, refined wheat flour, dark chocolate, beetroot oleoresin, beetroot extract.",70,"Contains Gluten. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Wheat Flour, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
New Delhi - 110020

Lic No: 23318010000021","Rs. 85/- for 70gm
Rs. 215/- for 200gm",not_launched,70,364.21,3.88,44.42,24.33,20.02,2.78,19.01,10.91,8.09,0,0,195.51,,18.2,5,40,9.3,28.4,49.6,,9.8,
Launched products,Dark Chocolate & Beetroot Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Fibre,"Vegetable butter, oatmeal powder, jaggery, whole wheat flour, refined wheat flour, dark chocolate, beetroot oleoresin, beetroot extract.",70,"Contains Gluten. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Wheat Flour, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
New Delhi - 110020

Lic No: 23318010000021","Rs. 85/- for 70gm
Rs. 215/- for 200gm",not_launched,100,520.3,5.54,63.45,34.76,28.6,3.97,27.15,15.59,11.56,0,0,279.3,,,,,,,,,,
Launched products,Ginger Snap Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Fibre,"Vegetable butter, oatmeal powder, whole wheat flour, refined wheat flour, jaggery, ginger powder, ginger oleoresin, vanilla extract, rock salt",70,"Contains Gluten. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Wheat Flour, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

Lic No: 23318010000021","Rs. 85/- for 70gm
Rs. 215/- for 200gm",not_launched,70,366.1,4.07,45.01,22.9,19.58,3.05,18.86,10.93,7.94,0,0,153.65,,18.3,5.3,39.2,10.2,28.1,49.7,,7.7,
Launched products,Ginger Snap Cookies,Made with Oatmeal Powder | No Refined Sugar | Source of Protein | Source of Fibre,"Vegetable butter, oatmeal powder, whole wheat flour, refined wheat flour, jaggery, ginger powder, ginger oleoresin, vanilla extract, rock salt",70,"Contains Gluten. Made in a facility that processes Almond, Peanut, Walnut, Chocolate, Wheat Flour, Milk Powder",6 months,70,200,"Mo's F&B Group
8, DSIDC, Okhla Industrial Area Phase II,
 New Delhi - 110020

Lic No: 23318010000021","Rs. 85/- for 70gm
Rs. 215/- for 200gm",not_launched,100,523,5.81,64.29,32.71,27.97,4.35,26.95,15.61,11.34,0,0,219.5,,,,,,,,,,
Launched products,Roasted Makki Chips,Source of Protein | No Palm Oil | Roasted,"Corn grits, edible vegetable oil (refined cotton seed oil), salt, mango powder, red chilli powder, turmeric, black pepper, tomato powder, maltodextrin, acidity regulator (INS 330, INS 296), flavour enhancer (INS 635).
CONTAINS NATURAL AND NATURE- IDENTICAL FLAVOURING SUBSTANCE(S).",75,"Manufactured in a facility that also processes wheat, peanuts, soybean, milk, nuts, mustard and sesame",4 months,75,225," M/S. Hukam Chand Ramesh Kumar, # 1505-1506, Luvkush colony, Karnal- 132001 (HR)
FSSAI Lic. No. 10817010000155","50/- for 75gm
(0.66/- per gram)
140/- for 225gm
(0.62/- per gram)",not_launched,30,130.9,2.48,22.8,9.7,,,3.3,0.83,,0,0,217.94,,6.5,4.6,,,4.9,3.8,1.5,10.9,
Launched products,Roasted Makki Chips,Source of Protein | No Palm Oil | Roasted,"Corn grits, edible vegetable oil (refined cotton seed oil), salt, mango powder, red chilli powder, turmeric, black pepper, tomato powder, maltodextrin, acidity regulator (INS 330, INS 296), flavour enhancer (INS 635).
CONTAINS NATURAL AND NATURE- IDENTICAL FLAVOURING SUBSTANCE(S).",75,"Manufactured in a facility that also processes wheat, peanuts, soybean, milk, nuts, mustard and sesame",4 months,75,225," M/S. Hukam Chand Ramesh Kumar, # 1505-1506, Luvkush colony, Karnal- 132001 (HR)
FSSAI Lic. No. 10817010000155","50/- for 75gm
(0.66/- per gram)
140/- for 225gm
(0.62/- per gram)",not_launched,75,327.45,6.21,57.09,24.25,,,8.25,2.09,,0,0,544.85,,16.4,11.5,,,12.3,9.5,3.8,27.2,
Launched products,Roasted Makki Chips,Source of Protein | No Palm Oil | Roasted,"Corn grits, edible vegetable oil (refined cotton seed oil), salt, mango powder, red chilli powder, turmeric, black pepper, tomato powder, maltodextrin, acidity regulator (INS 330, INS 296), flavour enhancer (INS 635).
CONTAINS NATURAL AND NATURE- IDENTICAL FLAVOURING SUBSTANCE(S).",75,"Manufactured in a facility that also processes wheat, peanuts, soybean, milk, nuts, mustard and sesame",4 months,75,225," M/S. Hukam Chand Ramesh Kumar, # 1505-1506, Luvkush colony, Karnal- 132001 (HR)
FSSAI Lic. No. 10817010000155","50/- for 75gm
(0.66/- per gram)
140/- for 225gm
(0.62/- per gram)",not_launched,100,436.6,8.28,76.12,32.34,,,11,2.79,,0,0,726.47,,21.8,15.3,,,16.4,12.7,5,36.3,
Launched products,Roasted Makki Chips,Source of Protein | No Palm Oil | Roasted,"Corn grits, edible vegetable oil (refined cotton seed oil), salt, mango powder, red chilli powder, turmeric, black pepper, tomato powder, maltodextrin, acidity regulator (INS 330, INS 296), flavour enhancer (INS 635).
CONTAINS NATURAL AND NATURE- IDENTICAL FLAVOURING SUBSTANCE(S).",75,"Manufactured in a facility that also processes wheat, peanuts, soybean, milk, nuts, mustard and sesame",4 months,75,225," M/S. Hukam Chand Ramesh Kumar, # 1505-1506, Luvkush colony, Karnal- 132001 (HR)
FSSAI Lic. No. 10817010000155","50/- for 75gm
(0.66/- per gram)
140/- for 225gm
(0.62/- per gram)",not_launched,225,982.35,18.63,171.27,72.76,,,24.75,6.27,,0,0,1634.55,,,,,,,,,,
Launched products,Classic Dark,Source of Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","300/- for 60gm

5/- per gram",not_launched,60,319.14,3.3,39.06,31.86,31.86,3.66,16.38,10.8,,0,0,2.64,,16,3.3,63.7,12.2,24.4,49.1,,0.13,
Launched products,Classic Dark,Source of Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","300/- for 60gm

5/- per gram",not_launched,100,531.9,5.5,65.1,53.1,53.1,6.1,27.3,18,,0,0,4.4,,26.6,10.2,106.2,20.3,40.8,81.8,,0.22,
Launched products,Roasted Almond Chocolate,Rich in Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, milk solids, palm jaggery, cocoa butter, roasted almonds, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","

300/- for 60gm

5/- per gram",not_launched,60,324.6,7.02,27.3,14.34,26.76,3.72,19.98,11.64,,0.102,3.6,1.8,,16.2,13,53.5,12.4,29.8,52.9,5.1,0.1,
Launched products,Roasted Almond Chocolate,Rich in Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, milk solids, palm jaggery, cocoa butter, roasted almonds, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","

300/- for 60gm

5/- per gram",not_launched,100,541,11.7,45.5,23.9,44.6,6.2,33.3,19.4,,0.17,6,3,,27.1,21.7,89.2,20.7,49.7,88.2,8.5,0.15,
Launched products,Caramel Chocolate,Source of Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","
300/- for 60gm

5/- per gram",not_launched,60,336.96,2.304,37.14,31.56,31.38,3.18,19.86,19.62,,0.102,0,1.8,,16.9,4.3,62.8,10.6,29.6,89.2,5.1,0.1,
Launched products,Caramel Chocolate,Source of Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","
300/- for 60gm

5/- per gram",not_launched,100,561.6,3.84,61.9,52.6,52.3,5.3,33.1,32.7,,0.17,0,3,,28.1,7.1,104.6,17.7,49.4,148.64,8.5,0.15,
Launched products,Rice Crispies Chocolate,Source of Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, rice crispies, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"

ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","
300/- for 60gm

5/- per gram",not_launched,60,345.42,3.42,33.18,25.422,25.38,3.96,22.14,13.26,,0,0,3.96,,17.3,6.3,50.8,13.2,33,60.3,,0.2,
Launched products,Rice Crispies Chocolate,Source of Protein | Rich in Dietary Fibre | Made with Jaggery/ No Refined Sugar,"Cocoa solids, palm jaggery, cocoa butter, rice crispies, permitted emulsifiers (INS 322)",60,"Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",60,,"

ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","
300/- for 60gm

5/- per gram",not_launched,100,575.7,5.7,55.3,42.37,42.3,6.6,36.9,22.1,,0,0,6.6,,28.8,10.6,84.6,22,55.1,100.5,,0.33,
Launched products,Tiramisu Chocolate,Source of Protein | Source of Dietary Fibre Made with Jaggery/ No Refined Sugar,"Milk jaggery chocolate [palm jaggery, cocoa butter, milk solids, cocoa solids, emulsifier (INS 322), nature identical flavouring substances (Vanillin)]. 
Centre filling [FOS, cocoa butter, milk solids, emulsifier (E322), cheese powder, coffee powder, cereal crumbs, added nature identical and artificial flavour (Ethyl Vanillin, Coffee, Cheese)].",60,"Contains milk and milk products. Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",,,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","300/- for 60gm

5/- per gram",not_launched,60,349.2,4.8,30.06,24,19.56,3.3,23.16,13.5,,0.24,36,49.2,,17.5,8.9,39.1,11,34.6,61.4,12,2.5,
Launched products,Tiramisu Chocolate,Source of Protein | Source of Dietary Fibre Made with Jaggery/ No Refined Sugar,"Milk jaggery chocolate [palm jaggery, cocoa butter, milk solids, cocoa solids, emulsifier (INS 322), nature identical flavouring substances (Vanillin)]. 
Centre filling [FOS, cocoa butter, milk solids, emulsifier (E322), cheese powder, coffee powder, cereal crumbs, added nature identical and artificial flavour (Ethyl Vanillin, Coffee, Cheese)].",60,"Contains milk and milk products. Processed on equipment that is also used to process products containing milk, nuts, soya & wheat.","Best before 9 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. ",,,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339","300/- for 60gm

5/- per gram",not_launched,100,582,8,50.1,40,32.6,5.5,38.6,22.5,,0.4,60,82,,29.1,14.8,65.2,18.3,57.6,102.3,20,4.1,
Launched products,Centre Filled Cookies,Sweetened using jaggery | No Maida,"Choco Filling - Jaggery, cocoa solids, edible vegetable fat (sunflower oil), emulsifier (INS 322), artificial flavouring substances (vanilla & chocolate)

Cookie - Whole wheat flour, jaggery, butter, milk solids, cocoa solids, fructooligosaccharide, raising agent [INS 503(ii), INS 500(ii)], emulsifier (INS 322), iodized salt, permitted natural colour (caramel), artificial flavouring substances (chocolate & milk).

CONTAINS NATURAL, NATURE IDENTICAL AND ARTIFICIAL( VANILLA, CHOCOLATE AND MILK) FLAVOURING SUBSTANCES.",80,"Contains milk, soya & wheat",10 months,80,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","
110/- for 80 grams
1.37/- per gram ",not_launched,80,416,3.44,46.8,36.4,34.56,,21.12,12,,0.016,0,672,,20.8,6.4,69.1,,31.5,54.5,0.8,33.6,
Launched products,Centre Filled Cookies,Sweetened using jaggery | No Maida,"Choco Filling - Jaggery, cocoa solids, edible vegetable fat (sunflower oil), emulsifier (INS 322), artificial flavouring substances (vanilla & chocolate)

Cookie - Whole wheat flour, jaggery, butter, milk solids, cocoa solids, fructooligosaccharide, raising agent [INS 503(ii), INS 500(ii)], emulsifier (INS 322), iodized salt, permitted natural colour (caramel), artificial flavouring substances (chocolate & milk).

CONTAINS NATURAL, NATURE IDENTICAL AND ARTIFICIAL( VANILLA, CHOCOLATE AND MILK) FLAVOURING SUBSTANCES.",80,"Contains milk, soya & wheat",10 months,80,,"
ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068


FSSAI LIC: 11221333001339
","
110/- for 80 grams
1.37/- per gram ",not_launched,100,520,4.3,58.5,45.5,43.2,,26.4,15,,0.02,0,840,,26,8,86.4,,39.4,68.2,1,42,
